"country","COD","year","health","chagas","hantavirus","cutaneous_leishmaniasis","visceral_leishmaniasis","rickettsia","malaria","zoonotic","n_zoo","fire_related","n_fire","acute","n_acute","chronic","n_chronic","respiratory","n_resp","cardiovascular","n_card","pop","IDH","for_PLAND","for_PD","for_ED","for_AI","savanna_PLAND","notforest_PLAND","FS_PLAND","tot_IT","NOTackn_IT","acknlgd_IT","IT_presence","IT_acknlgd","FS_noIT","habitat_noIT","pm25_SUM","fire_MIN","fire_MAX","fire_MEAN","fire_COUNT","fire_SUM"
"Brasil","COD1200609",2008,2594,0,0,29,0,NA,2403,2432,5,162,13,150,6,14,7,159,8,3,4,35212.1346712129,0.715,95.9246,0.041,4.1987,99.6434,1e-04,0.0797,95.9247,14.301,0,14.301,"yes_IT","acknowledged_only",81.6237,81.7034,177782818227,0,1,0.000170396455754,17606,3
"Brasil","COD1200609",2009,2673,0,0,25,0,NA,2454,2479,5,194,13,151,6,44,7,185,8,9,4,35578.9867956064,0.717,95.8901,0.042,4.2717,99.6373,1e-04,0.0746,95.8902,14.301,0,14.301,"yes_IT","acknowledged_only",81.5892,81.6638,166969656777,0,0,0,17606,0
"Brasil","COD1200609",2010,2838,0,0,38,0,NA,2662,2700,5,138,13,109,6,24,7,135,8,3,4,35945.83892,0.723,95.826,0.0417,4.3617,99.6297,1e-04,0.0892,95.8261,14.301,0,14.301,"yes_IT","acknowledged_only",81.5251,81.6143,215663149959,0,1,0.000227195274338,17606,4
"Brasil","COD1200609",2011,700,0,0,41,0,NA,532,573,5,127,13,101,6,23,7,124,8,3,4,36280.0538205884,0.728,95.7507,0.0446,4.5182,99.6166,1e-04,0.0838,95.7508,14.301,0,14.301,"yes_IT","acknowledged_only",81.4498,81.5336,175056746342,0,1,5.6798818585e-05,17606,1
"Brasil","COD1200609",2012,1173,0,0,54,0,NA,973,1027,5,146,13,109,6,35,7,136,8,10,4,36614.2687211768,0.732,95.7007,0.0458,4.6324,99.6072,0,0.0942,95.7007,14.301,0,14.301,"yes_IT","acknowledged_only",81.3997,81.4939,177488956199,0,1,0.000738384641599,17606,13
"Brasil","COD1200609",2013,2179,0,0,11,0,NA,1974,1985,5,194,13,145,6,43,7,182,8,12,4,36948.4836217653,0.75,95.6732,0.0459,4.7932,99.5939,0,0.0919,95.6732,14.301,0,14.301,"yes_IT","acknowledged_only",81.3722,81.4641,165339035706,0,0,0,17606,0
"Brasil","COD1200609",2014,1863,0,0,35,0,NA,1457,1492,5,371,13,310,6,59,7,356,8,15,4,37282.6985223537,0.754,95.5758,0.0485,5.0075,99.5761,1e-04,0.0993,95.5759,14.301,0,14.301,"yes_IT","acknowledged_only",81.2749,81.3742,173729482496,0,0,0,17606,0
"Brasil","COD1200609",2015,1202,2,0,32,0,NA,952,986,5,216,13,164,6,50,7,203,8,13,4,37616.9134229421,0.753,95.4368,0.0503,5.1758,99.5617,2e-04,0.1101,95.437,14.301,0,14.301,"yes_IT","acknowledged_only",81.136,81.2461,184466025452,0,0,0,17606,0
"Brasil","COD1200609",2016,1133,0,0,13,0,NA,819,832,5,301,13,219,6,83,7,285,8,16,4,37911.8975610017,0.755,95.2654,0.0558,5.2727,99.5528,2e-04,0.1026,95.2656,14.301,0,14.301,"yes_IT","acknowledged_only",80.9646,81.0672,180064537076,0,1,0.001022378734522,17606,18
"Brasil","COD1200609",2017,464,0,0,7,0,NA,175,182,5,282,13,206,6,79,7,258,8,24,4,38206.8816990613,0.759,95.1342,0.056,5.3611,99.5448,1e-04,0.0974,95.1343,14.301,0,14.301,"yes_IT","acknowledged_only",80.8333,80.9307,184483101429,0,1,0.000738384641599,17606,13
"Brasil","COD1200609",2018,555,0,0,11,0,NA,152,163,5,392,13,292,6,104,7,359,8,33,4,38501.865837121,0.764,94.9776,0.0582,5.4869,99.5334,1e-04,0.1155,94.9777,14.301,0,14.301,"yes_IT","acknowledged_only",80.6767,80.7922,176451768275,0,1,0.000567988185846,17606,10
"Brasil","COD1200609",2019,413,0,0,17,0,NA,69,86,5,327,13,246,6,83,7,317,8,10,4,38796.8499751806,0.766,94.8271,0.067,5.7205,99.5131,1e-04,0.1003,94.8272,14.301,0,14.301,"yes_IT","acknowledged_only",80.5262,80.6265,190975509892,0,1,0.000340792911507,17606,6
"Brasil","COD1200708",2008,292,0,0,138,0,NA,35,173,5,119,13,103,6,16,7,112,8,7,4,16297.6765544167,0.715,80.4676,0.1931,11.2617,98.8212,2e-04,0.0243,80.4678,0,0,0,"no_IT","none",80.4678,80.4921,46623112661,0,1,0.000429737859905,4654,2
"Brasil","COD1200708",2009,295,0,0,114,0,NA,3,117,5,178,13,144,6,33,7,160,8,18,4,16467.5000872084,0.717,80.1626,0.1953,11.6756,98.776,2e-04,0.0235,80.1628,0,0,0,"no_IT","none",80.1628,80.1863,41658229647,0,1,0.000859475719811,4654,4
"Brasil","COD1200708",2010,300,0,0,148,0,NA,7,155,5,145,13,124,6,20,7,130,8,15,4,16637.32362,0.723,79.8304,0.1968,11.9369,98.745,2e-04,0.0277,79.8306,0,0,0,"no_IT","none",79.8306,79.8583,60363505295,0,1,0.00129004515158,4651,6
"Brasil","COD1200708",2011,289,0,0,116,0,NA,0,116,5,173,13,148,6,23,7,162,8,11,4,16792.046980209,0.728,79.6328,0.1985,12.1704,98.7188,3e-04,0.037,79.6331,0,0,0,"no_IT","none",79.6331,79.6701,44766652550,0,1,0.000644606789858,4654,3
"Brasil","COD1200708",2012,322,0,0,147,0,NA,9,156,5,166,13,135,6,30,7,148,8,18,4,16946.7703404179,0.732,79.495,0.2082,12.6221,98.672,3e-04,0.0346,79.4953,0,0,0,"no_IT","none",79.4953,79.5299,45522626000,0,1,0.000644606789858,4654,3
"Brasil","COD1200708",2013,354,0,0,116,0,NA,3,119,5,235,13,194,6,41,7,231,8,4,4,17101.4937006269,0.75,79.0665,0.2179,13.1603,98.6112,3e-04,0.0379,79.0668,0,0,0,"no_IT","none",79.0668,79.1047,41145794021,0,1,0.001289213579716,4654,6
"Brasil","COD1200708",2014,309,0,0,75,0,NA,1,76,5,233,13,176,6,57,7,227,8,6,4,17256.2170608358,0.754,78.9538,0.223,13.4791,98.5772,3e-04,0.0372,78.9541,0,0,0,"no_IT","none",78.9541,78.9913,44855436273,0,1,0.000429737859905,4654,2
"Brasil","COD1200708",2015,215,0,0,111,0,NA,5,116,5,99,13,74,6,26,7,92,8,7,4,17410.9404210448,0.753,78.3073,0.2389,13.8771,98.5253,4e-04,0.0341,78.3077,0,0,0,"no_IT","none",78.3077,78.3418,49425355141,0,1,0.001504082509669,4654,7
"Brasil","COD1200708",2016,193,0,0,71,0,NA,0,71,5,122,13,97,6,24,7,115,8,7,4,17547.5130268573,0.755,77.7501,0.2432,14.1417,98.4881,4e-04,0.0351,77.7505,0,0,0,"no_IT","none",77.7505,77.7856,46531513420,0,1,0.008379888268156,4654,39
"Brasil","COD1200708",2017,303,0,0,96,0,NA,6,102,5,201,13,157,6,41,7,188,8,13,4,17684.0856326699,0.759,77.0276,0.2493,14.5951,98.4277,4e-04,0.0377,77.028,0,0,0,"no_IT","none",77.028,77.0657,49209273745,0,1,0.001504082509669,4654,7
"Brasil","COD1200708",2018,278,0,0,90,0,NA,9,99,5,179,13,130,6,47,7,168,8,11,4,17820.6582384824,0.764,76.365,0.2602,15.0014,98.3723,4e-04,0.0304,76.3654,0,0,0,"no_IT","none",76.3654,76.3958,44634314633,0,1,0.000429737859905,4654,2
"Brasil","COD1200708",2019,220,0,0,81,0,NA,8,89,5,131,13,75,6,53,7,114,8,17,4,17957.230844295,0.766,75.8594,0.279,15.5686,98.3026,5e-04,0.0341,75.8599,0,0,0,"no_IT","none",75.8599,75.894,51546808518,0,1,0.002578427159433,4654,12
"Brasil","COD1200807",2008,183,0,0,20,0,NA,125,145,5,38,13,25,6,13,7,30,8,8,4,15034.2181228635,0.715,57.1572,0.3122,16.5721,97.6743,0,0.0722,57.1572,0,0,0,"no_IT","none",57.1572,57.2294,24852836080,0,3,0.005295675198588,2266,12
"Brasil","COD1200807",2009,137,0,0,10,0,NA,86,96,5,41,13,29,6,9,7,39,8,2,4,15190.8497714318,0.717,56.302,0.3218,16.643,97.63,0,0.0705,56.302,0,0,0,"no_IT","none",56.302,56.3725,22264848137,0,1,0.001765225066196,2266,4
"Brasil","COD1200807",2010,117,0,0,14,0,NA,70,84,5,33,13,23,6,8,7,28,8,5,4,15347.48142,0.723,55.5843,0.3287,16.785,97.5805,0,0.0764,55.5843,0,0,0,"no_IT","none",55.5843,55.6607,31981619166,0,1,0.014115571239524,2267,32
"Brasil","COD1200807",2011,156,0,0,13,0,NA,106,119,5,37,13,26,6,11,7,28,8,9,4,15490.1782404578,0.728,55.5434,0.3521,17.0595,97.5407,0,0.0826,55.5434,0,0,0,"no_IT","none",55.5434,55.626,23629722740,0,1,0.001323918799647,2266,3
"Brasil","COD1200807",2012,207,0,0,12,0,NA,150,162,5,45,13,29,6,15,7,35,8,10,4,15632.8750609157,0.732,55.7661,0.3705,17.6303,97.47,0,0.0698,55.7661,0,0,0,"no_IT","none",55.7661,55.8359,24350902962,0,1,0.000441306266549,2266,1
"Brasil","COD1200807",2013,102,0,0,11,0,NA,55,66,5,36,13,24,6,12,7,30,8,6,4,15775.5718813735,0.75,55.743,0.3962,18.0111,97.4163,0,0.086,55.743,0,0,0,"no_IT","none",55.743,55.829,22031932035,0,1,0.004854368932039,2266,11
"Brasil","COD1200807",2014,74,0,0,10,0,NA,30,40,5,34,13,23,6,11,7,27,8,7,4,15918.2687018314,0.754,55.9282,0.4239,18.4326,97.3654,2e-04,0.0802,55.9284,0,0,0,"no_IT","none",55.9284,56.0086,24165153470,0,1,0.000441306266549,2266,1
"Brasil","COD1200807",2015,76,0,0,11,0,NA,38,49,5,27,13,12,6,14,7,20,8,7,4,16060.9655222892,0.753,55.4961,0.4381,18.5131,97.3338,2e-04,0.0835,55.4963,0,0,0,"no_IT","none",55.4963,55.5798,26417790944,0,1,0.003089143865843,2266,7
"Brasil","COD1200807",2016,52,0,0,9,0,NA,17,26,5,26,13,11,6,15,7,12,8,14,4,16186.9123168468,0.755,54.9108,0.4538,18.5388,97.3018,2e-04,0.0795,54.911,0,0,0,"no_IT","none",54.911,54.9905,24638256527,0,2,0.016769638128861,2266,38
"Brasil","COD1200807",2017,56,0,0,13,0,NA,19,32,5,24,13,10,6,17,7,13,8,11,4,16312.8591114044,0.759,54.3804,0.4661,18.5704,97.2715,2e-04,0.0839,54.3806,0,0,0,"no_IT","none",54.3806,54.4645,26135995933,0,1,0.003089143865843,2266,7
"Brasil","COD1200807",2018,86,0,0,18,0,NA,35,53,5,33,13,11,6,19,7,17,8,16,4,16438.8059059619,0.764,53.8987,0.4608,18.474,97.2622,2e-04,0.084,53.8989,0,0,0,"no_IT","none",53.8989,53.9829,23891705988,0,1,0.001323918799647,2266,3
"Brasil","COD1200807",2019,98,0,0,15,0,NA,53,68,5,30,13,15,6,13,7,22,8,8,4,16564.7527005195,0.766,53.6587,0.4846,18.8997,97.1873,0,0.091,53.6587,0,0,0,"no_IT","none",53.6587,53.7497,27648158214,0,1,0.000441306266549,2266,1
"Brasil","COD1300029",2008,3700,0,0,0,0,NA,3660,3660,5,40,13,40,6,0,7,40,8,0,4,13931.6873462089,0.715,95.9368,0.0238,2.9384,99.7388,0.0019,0.7632,95.9387,1.1421,0,1.1421,"yes_IT","acknowledged_only",94.7966,95.5598,62861009960,0,0,0,5172,0
"Brasil","COD1300029",2009,3158,0,0,1,0,NA,3140,3141,5,17,13,17,6,0,7,17,8,0,4,14076.8324531044,0.717,95.945,0.0219,2.8653,99.7448,0.0022,0.7601,95.9472,1.1421,0,1.1421,"yes_IT","acknowledged_only",94.8051,95.5652,62037499633,0,0,0,5172,0
"Brasil","COD1300029",2010,1071,0,0,4,0,NA,1049,1053,5,18,13,17,6,1,7,17,8,1,4,14221.97756,0.723,95.9922,0.0225,2.746,99.7544,0.0022,0.8066,95.9944,1.1421,0,1.1421,"yes_IT","acknowledged_only",94.8523,95.6589,70063414694,0,0,0,5170,0
"Brasil","COD1300029",2011,753,0,0,9,0,NA,739,748,5,5,13,4,6,1,7,4,8,1,4,14354.2097459208,0.728,96.0257,0.0233,2.6689,99.7604,0.0021,0.7539,96.0278,1.1421,0,1.1421,"yes_IT","acknowledged_only",94.8857,95.6396,61545556328,0,0,0,5172,0
"Brasil","COD1300029",2012,1999,0,0,3,0,NA,1975,1978,5,21,13,21,6,0,7,21,8,0,4,14486.4419318416,0.732,96.0752,0.0238,2.5511,99.7703,0.002,0.76,96.0772,1.1421,0,1.1421,"yes_IT","acknowledged_only",94.9351,95.6951,65534062081,0,0,0,5172,0
"Brasil","COD1300029",2013,2966,0,0,1,0,NA,2941,2942,5,24,13,21,6,3,7,24,8,0,4,14618.6741177623,0.75,96.0814,0.0238,2.5613,99.7694,0.0019,0.7404,96.0833,1.1421,0,1.1421,"yes_IT","acknowledged_only",94.9412,95.6816,61730348188,0,0,0,5172,0
"Brasil","COD1300029",2014,1633,0,0,0,0,NA,1588,1588,5,45,13,41,6,4,7,43,8,2,4,14750.9063036831,0.754,95.9425,0.0255,2.9893,99.7334,0.002,0.7726,95.9445,1.1421,0,1.1421,"yes_IT","acknowledged_only",94.8024,95.575,65349860588,0,0,0,5172,0
"Brasil","COD1300029",2015,1985,0,0,0,0,NA,1935,1935,5,50,13,45,6,5,7,50,8,0,4,14883.1384896039,0.753,95.9053,0.0245,3.0456,99.7281,0.0022,0.7349,95.9075,1.1421,0,1.1421,"yes_IT","acknowledged_only",94.7654,95.5003,67671339973,0,1,0.000193348801237,5172,1
"Brasil","COD1300029",2016,575,1,0,0,0,NA,522,523,5,52,13,33,6,19,7,51,8,1,4,14999.8490056216,0.755,95.845,0.0257,3.206,99.7142,0.0023,0.9392,95.8473,1.1421,0,1.1421,"yes_IT","acknowledged_only",94.7052,95.6444,66785077939,0,0,0,5172,0
"Brasil","COD1300029",2017,1586,0,0,3,0,NA,1535,1538,5,48,13,45,6,3,7,48,8,0,4,15116.5595216393,0.759,95.7282,0.0262,3.481,99.6905,0.0024,0.8649,95.7306,1.1421,0,1.1421,"yes_IT","acknowledged_only",94.5885,95.4534,64361633670,0,1,0.001740139211137,5172,9
"Brasil","COD1300029",2018,1357,0,0,1,0,NA,1293,1294,5,63,13,62,6,1,7,62,8,1,4,15233.2700376569,0.764,95.7232,0.0267,3.4999,99.6889,0.0024,0.8976,95.7256,1.1421,0,1.1421,"yes_IT","acknowledged_only",94.5835,95.4811,64753106662,0,0,0,5172,0
"Brasil","COD1300029",2019,1040,0,0,1,0,NA,911,912,5,128,13,124,6,6,7,126,8,2,4,15349.9805536746,0.766,95.614,0.028,3.7418,99.669,0.0024,0.8275,95.6164,1.1421,0,1.1421,"yes_IT","acknowledged_only",94.4743,95.3018,70633955958,0,0,0,5172,0
"Brasil","COD1300060",2008,157,0,0,0,0,NA,14,14,5,143,13,143,6,0,7,143,8,0,4,9381.99557905428,0.715,93.3635,0.0297,4.0333,99.6545,0,0.5667,93.3635,42.7916,0,42.7916,"yes_IT","acknowledged_only",50.5719,51.1386,48505677430,0,0,0,4145,0
"Brasil","COD1300060",2009,244,0,0,0,0,NA,195,195,5,49,13,49,6,0,7,49,8,0,4,9479.74043252714,0.717,93.296,0.0292,4.1452,99.6448,0,0.6192,93.296,42.7916,0,42.7916,"yes_IT","acknowledged_only",50.5044,51.1236,48304670212,0,0,0,4145,0
"Brasil","COD1300060",2010,30,0,0,0,0,NA,25,25,5,5,13,4,6,1,7,5,8,0,4,9577.485286,0.723,93.398,0.0284,4.023,99.655,0,0.5847,93.398,42.7916,0,42.7916,"yes_IT","acknowledged_only",50.6064,51.1911,53880509546,0,0,0,4147,0
"Brasil","COD1300060",2011,41,0,0,3,0,NA,15,18,5,23,13,23,6,0,7,23,8,0,4,9666.53421102224,0.728,93.3932,0.0345,4.2251,99.6377,0,0.7389,93.3932,42.7916,0,42.7916,"yes_IT","acknowledged_only",50.6016,51.3405,48090865149,0,0,0,4145,0
"Brasil","COD1300060",2012,114,0,0,4,0,NA,80,84,5,30,13,30,6,0,7,30,8,0,4,9755.58313604448,0.732,93.3531,0.0326,4.3289,99.6286,0,0.8016,93.3531,42.7916,0,42.7916,"yes_IT","acknowledged_only",50.5615,51.3631,50024681775,0,0,0,4145,0
"Brasil","COD1300060",2013,240,0,0,0,0,NA,192,192,5,48,13,45,6,3,7,48,8,0,4,9844.63206106672,0.75,93.3314,0.0311,4.2549,99.6343,0,0.6283,93.3314,42.7916,0,42.7916,"yes_IT","acknowledged_only",50.5398,51.1681,48150099431,0,0,0,4145,0
"Brasil","COD1300060",2014,116,0,0,0,0,NA,97,97,5,19,13,19,6,0,7,19,8,0,4,9933.68098608896,0.754,93.2816,0.0309,4.295,99.6308,0,0.6231,93.2816,42.7916,0,42.7916,"yes_IT","acknowledged_only",50.49,51.1131,50162182357,0,0,0,4145,0
"Brasil","COD1300060",2015,18,0,0,1,0,NA,17,18,5,0,13,0,6,0,7,0,8,0,4,10022.7299111112,0.753,93.0615,0.0316,4.5112,99.6119,0,0.694,93.0615,42.7916,0,42.7916,"yes_IT","acknowledged_only",50.2699,50.9639,51710507200,0,0,0,4145,0
"Brasil","COD1300060",2016,19,0,0,2,0,NA,0,2,5,17,13,16,6,1,7,16,8,1,4,10101.3261032733,0.755,93.0805,0.0309,4.5957,99.6047,0,0.6914,93.0805,42.7916,0,42.7916,"yes_IT","acknowledged_only",50.2889,50.9803,51161027433,0,0,0,4145,0
"Brasil","COD1300060",2017,24,0,0,1,0,NA,4,5,5,19,13,17,6,2,7,17,8,2,4,10179.9222954354,0.759,93.0671,0.0379,4.5999,99.6043,0,0.787,93.0671,42.7916,0,42.7916,"yes_IT","acknowledged_only",50.2755,51.0625,49643720676,0,0,0,4145,0
"Brasil","COD1300060",2018,50,0,0,1,0,NA,4,5,5,45,13,44,6,1,7,45,8,0,4,10258.5184875976,0.764,93.1556,0.0351,4.4674,99.616,0,0.7417,93.1556,42.7916,0,42.7916,"yes_IT","acknowledged_only",50.364,51.1057,50545165005,0,0,0,4145,0
"Brasil","COD1300060",2019,25,0,0,0,0,NA,0,0,5,25,13,24,6,0,7,25,8,0,4,10337.1146797597,0.766,93.2657,0.0305,4.2648,99.6336,0,0.7674,93.2657,42.7916,0,42.7916,"yes_IT","acknowledged_only",50.4741,51.2415,54147941337,0,0,0,4145,0
"Brasil","COD1300086",2008,146,0,0,0,0,NA,46,46,5,100,13,99,6,1,7,100,8,0,4,10708.7371566418,0.715,89.5941,0.0944,7.3644,99.3152,0.0033,2.9512,89.5974,0.0718,0,0.0718,"yes_IT","acknowledged_only",89.5256,92.4768,25875381151,0,0,0,2129,0
"Brasil","COD1300086",2009,77,0,0,0,0,NA,16,16,5,61,13,59,6,2,7,60,8,1,4,10820.3044633209,0.717,89.5551,0.0944,7.4355,99.3087,0.0034,2.8546,89.5585,0.0718,0,0.0718,"yes_IT","acknowledged_only",89.4867,92.3413,25198102797,0,0,0,2129,0
"Brasil","COD1300086",2010,52,0,0,0,0,NA,8,8,5,44,13,43,6,1,7,44,8,0,4,10931.87177,0.723,89.3687,0.1132,7.6852,99.2858,0.0035,3.1469,89.3722,0.0718,0,0.0718,"yes_IT","acknowledged_only",89.3004,92.4473,28681142405,0,0,0,2128,0
"Brasil","COD1300086",2011,59,0,0,0,0,NA,18,18,5,41,13,38,6,3,7,39,8,2,4,11033.5134272187,0.728,89.2898,0.1096,7.7661,99.2783,0.0034,3.1152,89.2932,0.0718,0,0.0718,"yes_IT","acknowledged_only",89.2214,92.3366,24791361789,0,0,0,2129,0
"Brasil","COD1300086",2012,24,1,0,0,0,NA,2,3,5,21,13,21,6,1,7,21,8,0,4,11135.1550844374,0.732,89.241,0.1149,7.8722,99.268,0.0031,3.3414,89.2441,0.0718,0,0.0718,"yes_IT","acknowledged_only",89.1723,92.5137,26971635335,0,0,0,2129,0
"Brasil","COD1300086",2013,43,0,0,0,0,NA,5,5,5,38,13,32,6,7,7,38,8,0,4,11236.7967416562,0.75,89.2721,0.1071,7.8307,99.2724,0.0033,3.0542,89.2754,0.0718,0,0.0718,"yes_IT","acknowledged_only",89.2036,92.2578,24911457817,0,1,0.000939408172851,2129,2
"Brasil","COD1300086",2014,40,0,0,0,0,NA,8,8,5,32,13,28,6,3,7,31,8,1,4,11338.4383988749,0.754,89.3902,0.1002,7.7797,99.2784,0.004,2.9208,89.3942,0.0718,0,0.0718,"yes_IT","acknowledged_only",89.3224,92.2432,26863562636,0,0,0,2129,0
"Brasil","COD1300086",2015,18,0,0,0,0,NA,3,3,5,15,13,12,6,3,7,15,8,0,4,11440.0800560936,0.753,88.9128,0.119,8.3936,99.22,0.0045,3.0671,88.9173,0.0718,0,0.0718,"yes_IT","acknowledged_only",88.8455,91.9126,27673484750,0,1,0.000939408172851,2129,2
"Brasil","COD1300086",2016,37,0,0,0,0,NA,7,7,5,30,13,27,6,2,7,29,8,1,4,11529.7908087834,0.755,88.0975,0.1562,9.3265,99.1291,0.0041,3.3187,88.1016,0.0718,0,0.0718,"yes_IT","acknowledged_only",88.0298,91.3485,26719158133,0,0,0,2129,0
"Brasil","COD1300086",2017,40,0,0,0,0,NA,1,1,5,39,13,37,6,0,7,39,8,0,4,11619.5015614733,0.759,88.0866,0.1459,9.3924,99.1227,0.0041,3.3308,88.0907,0.0718,0,0.0718,"yes_IT","acknowledged_only",88.0189,91.3497,26136961652,0,0,0,2129,0
"Brasil","COD1300086",2018,32,0,0,0,0,NA,7,7,5,25,13,21,6,5,7,21,8,4,4,11709.2123141631,0.764,88.4337,0.1292,9.2012,99.1427,0.0041,3.1917,88.4378,0.0718,0,0.0718,"yes_IT","acknowledged_only",88.366,91.5577,25600858786,0,0,0,2129,0
"Brasil","COD1300086",2019,41,0,0,0,0,NA,1,1,5,40,13,36,6,2,7,40,8,0,4,11798.923066853,0.766,88.2761,0.1382,9.7305,99.0936,0.0038,3.1141,88.2799,0.0718,0,0.0718,"yes_IT","acknowledged_only",88.2081,91.3222,28045699868,0,1,0.000939408172851,2129,2
"Brasil","COD1300102",2008,55,0,0,0,0,NA,8,8,5,47,13,45,6,2,7,47,8,0,4,16791.0566211008,0.715,83.6572,0.0919,11.811,98.8491,0.0099,5.5313,83.6671,8.8944,0,8.8944,"yes_IT","acknowledged_only",74.7727,80.304,65993085889,0,0,0,5250,0
"Brasil","COD1300102",2009,71,0,0,0,0,NA,9,9,5,62,13,62,6,0,7,62,8,0,4,16965.9916155504,0.717,83.6022,0.0916,11.8198,98.8471,0.0098,4.7456,83.612,8.8944,0,8.8944,"yes_IT","acknowledged_only",74.7176,79.4632,63860033007,0,1,0.000190476190476,5250,1
"Brasil","COD1300102",2010,54,0,0,1,0,NA,9,10,5,44,13,43,6,1,7,44,8,0,4,17140.92661,0.723,83.5569,0.0939,11.8503,98.8434,0.0094,6.7272,83.5663,8.8944,0,8.8944,"yes_IT","acknowledged_only",74.6719,81.3991,74448022892,0,0,0,5251,0
"Brasil","COD1300102",2011,34,0,0,0,0,NA,3,3,5,31,13,31,6,0,7,31,8,0,4,17300.298421183,0.728,83.5638,0.0929,11.8546,98.8428,0.0099,5.7158,83.5737,8.8944,0,8.8944,"yes_IT","acknowledged_only",74.6793,80.3951,62831669525,0,0,0,5250,0
"Brasil","COD1300102",2012,44,0,0,4,0,NA,10,14,5,30,13,30,6,0,7,30,8,0,4,17459.670232366,0.732,83.5996,0.0929,11.7997,98.8485,0.0098,5.4342,83.6094,8.8944,0,8.8944,"yes_IT","acknowledged_only",74.715,80.1492,68138896520,0,1,0.000380952380952,5250,2
"Brasil","COD1300102",2013,13,0,0,0,0,NA,3,3,5,10,13,10,6,0,7,10,8,0,4,17619.0420435491,0.75,83.6345,0.0934,11.7946,98.8487,0.0101,4.7322,83.6446,8.8944,0,8.8944,"yes_IT","acknowledged_only",74.7502,79.4824,63091804269,0,0,0,5250,0
"Brasil","COD1300102",2014,9,0,0,1,0,NA,2,3,5,6,13,6,6,0,7,6,8,0,4,17778.4138547321,0.754,83.6832,0.0951,11.8509,98.8439,0.0111,5.0721,83.6943,8.8944,0,8.8944,"yes_IT","acknowledged_only",74.7999,79.872,68256853722,0,0,0,5250,0
"Brasil","COD1300102",2015,5,0,0,1,0,NA,3,4,5,1,13,1,6,0,7,1,8,0,4,17937.7856659151,0.753,83.5845,0.0964,12.0061,98.8282,0.0116,4.8152,83.5961,8.8944,0,8.8944,"yes_IT","acknowledged_only",74.7017,79.5169,70381630397,0,0,0,5250,0
"Brasil","COD1300102",2016,6,0,0,0,0,NA,2,2,5,4,13,3,6,1,7,3,8,1,4,18078.4500845908,0.755,83.3265,0.106,12.4563,98.7812,0.0112,6.2145,83.3377,8.8944,0,8.8944,"yes_IT","acknowledged_only",74.4433,80.6578,67039234256,0,0,0,5250,0
"Brasil","COD1300102",2017,30,0,0,6,0,NA,0,6,5,24,13,16,6,6,7,20,8,4,4,18219.1145032665,0.759,83.3385,0.1035,12.4353,98.7831,0.0101,6.0263,83.3486,8.8944,0,8.8944,"yes_IT","acknowledged_only",74.4542,80.4805,66877616639,0,0,0,5250,0
"Brasil","COD1300102",2018,44,0,0,0,0,NA,2,2,5,42,13,37,6,6,7,38,8,4,4,18359.7789219422,0.764,83.5133,0.0966,12.0823,98.819,0.0101,5.2193,83.5234,8.8944,0,8.8944,"yes_IT","acknowledged_only",74.629,79.8483,65281862848,0,1,0.000190476190476,5250,1
"Brasil","COD1300102",2019,62,0,0,0,0,NA,1,1,5,61,13,57,6,3,7,58,8,3,4,18500.4433406179,0.766,83.4204,0.1009,12.1612,98.8104,0.0097,5.2544,83.4301,8.8944,0,8.8944,"yes_IT","acknowledged_only",74.5357,79.7901,71590953395,0,0,0,5250,0
"Brasil","COD1300144",2008,799,0,0,32,0,NA,634,666,5,133,13,124,6,9,7,132,8,1,4,15213.178177306,0.715,97.0194,0.0242,2.479,99.7999,0.0348,0.2127,97.0542,0.0018,0,0.0018,"yes_IT","acknowledged_only",97.0524,97.2651,610636692018,0,2,0.002874231248811,47317,136
"Brasil","COD1300144",2009,453,1,0,40,0,NA,280,321,5,132,13,113,6,19,7,132,8,0,4,15371.674263653,0.717,96.8825,0.0238,2.5173,99.7965,0.0325,0.214,96.915,0.0018,0,0.0018,"yes_IT","acknowledged_only",96.9132,97.1272,552310633276,0,3,0.002134539383308,47317,101
"Brasil","COD1300144",2010,385,0,0,17,0,NA,228,245,5,140,13,118,6,25,7,140,8,0,4,15530.17035,0.723,96.7972,0.0244,2.5422,99.7943,0.0324,0.2096,96.8296,0.0018,0,0.0018,"yes_IT","acknowledged_only",96.8278,97.0374,774037037840,0,2,0.004353799006658,47315,206
"Brasil","COD1300144",2011,297,0,0,27,0,NA,188,215,5,82,13,69,6,11,7,82,8,0,4,15674.565714968,0.728,96.7409,0.0265,2.5974,99.7896,0.0296,0.2115,96.7705,0.0018,0,0.0018,"yes_IT","acknowledged_only",96.7687,96.9802,549421395407,0,3,0.001627322104106,47317,77
"Brasil","COD1300144",2012,304,1,0,23,0,NA,189,213,5,91,13,83,6,7,7,91,8,0,4,15818.9610799361,0.732,96.6587,0.0289,2.6734,99.7832,0.0267,0.2108,96.6854,0.0018,0,0.0018,"yes_IT","acknowledged_only",96.6836,96.8944,607355705186,0,5,0.005283513325021,47317,250
"Brasil","COD1300144",2013,307,0,0,10,0,NA,189,199,5,108,13,86,6,24,7,108,8,0,4,15963.3564449041,0.75,96.6186,0.0301,2.7385,99.7778,0.0272,0.2117,96.6458,0.0018,0,0.0018,"yes_IT","acknowledged_only",96.644,96.8557,542696986972,0,2,0.000951032398504,47317,45
